"","desc_collapse","category","secr","netgpi_geneswithgpi","sample","gene_copies"
"1721","Killer toxin","virulence associated","FALSE",0,"Candida_dubliniensis_8501",0
"1722","Killer toxin","virulence associated","FALSE",0,"Candida_metapsilosis_Y-48470",0
"1723","Killer toxin","virulence associated","FALSE",0,"Candida_orthopsilosis_Y-48468",0
"1724","Killer toxin","virulence associated","FALSE",0,"Candida_parapsilosis_11301",0
"1725","Killer toxin","virulence associated","FALSE",0,"Candida_parapsilosis_1954",0
"1726","Killer toxin","virulence associated","FALSE",0,"Candida_tropicalis_MYCT-0816",0
"1727","Killer toxin","virulence associated","FALSE",0,"Chrysosporium_queenslandicum_28077",0
"1728","Killer toxin","virulence associated","FALSE",0,"Cryptococcus_neoformans_KN99",0
"1729","Killer toxin","virulence associated","FALSE",0,"Epidermophyton_floccosum_100148",0
"1730","Killer toxin","virulence associated","FALSE",0,"Epidermophyton_floccosum_10867",0
"1731","Killer toxin","virulence associated","FALSE",0,"Epidermophyton_floccosum_130802",0
"1732","Killer toxin","virulence associated","FALSE",0,"Histoplasma_capsulatum_G186A",0
"1733","Killer toxin","virulence associated","FALSE",0,"Hortaea_werneckii_100455",0
"1734","Killer toxin","virulence associated","FALSE",0,"Hortaea_werneckii_1163",0
"1735","Killer toxin","virulence associated","FALSE",0,"Hortaea_werneckii_41051",0
"1736","Killer toxin","virulence associated","FALSE",0,"Malassezia_dermatis_9169",0
"1737","Killer toxin","virulence associated","FALSE",0,"Malassezia_equina_9969",0
"1738","Killer toxin","virulence associated","FALSE",0,"Malassezia_furfur_141402",0
"1739","Killer toxin","virulence associated","FALSE",0,"Malassezia_furfur_1878",0
"1740","Killer toxin","virulence associated","FALSE",0,"Malassezia_furfur_6000",0
"1741","Killer toxin","virulence associated","FALSE",0,"Malassezia_globosa_7705",0
"1742","Killer toxin","virulence associated","FALSE",0,"Malassezia_globosa_7886",0
"1743","Killer toxin","virulence associated","FALSE",0,"Malassezia_globosa_8744",0
"1744","Killer toxin","virulence associated","FALSE",0,"Malassezia_pachydermatis_21004",0
"1745","Killer toxin","virulence associated","FALSE",0,"Malassezia_restricta_7877",0
"1746","Killer toxin","virulence associated","FALSE",0,"Malassezia_restricta_7991",0
"1747","Killer toxin","virulence associated","FALSE",0,"Malassezia_sympodialis_44340",0
"1748","Killer toxin","virulence associated","FALSE",0,"Microsporum_audouinii_119449",0
"1749","Killer toxin","virulence associated","FALSE",0,"Microsporum_audouinii_33268",0
"1750","Killer toxin","virulence associated","FALSE",0,"Microsporum_canis_113480",0
"1751","Killer toxin","virulence associated","FALSE",0,"Microsporum_canis_15669",0
"1752","Killer toxin","virulence associated","FALSE",0,"Microsporum_canis_44551",0
"1753","Killer toxin","virulence associated","FALSE",0,"Microsporum_ferrugineum_131111",0
"1754","Killer toxin","virulence associated","FALSE",0,"Microsporum_ferrugineum_37371",0
"1755","Killer toxin","virulence associated","FALSE",0,"Nakaseomyces_glabratus_11311",0
"1756","Killer toxin","virulence associated","FALSE",0,"Nakaseomyces_glabratus_138",0
"1757","Killer toxin","virulence associated","FALSE",0,"Nakaseomyces_glabratus_15698",0
"1758","Killer toxin","virulence associated","FALSE",0,"Nannizzia_gypsea_17164",0
"1759","Killer toxin","virulence associated","FALSE",0,"Pichia_kudriavzevii_5732",0
"1760","Killer toxin","virulence associated","FALSE",0,"Rhodotorula_toruloides_Z1",0
"1761","Killer toxin","virulence associated","FALSE",0,"Saccharomyces_cerevisiae_wine010",2
"1762","Killer toxin","virulence associated","FALSE",0,"Trichophyton_concentricum_109405",0
"1763","Killer toxin","virulence associated","FALSE",0,"Trichophyton_concentricum_19626",0
"1764","Killer toxin","virulence associated","FALSE",0,"Trichophyton_indotineae_BE17",0
"1765","Killer toxin","virulence associated","FALSE",0,"Trichophyton_interdigitale_BE4",0
"1766","Killer toxin","virulence associated","FALSE",0,"Trichophyton_kuryangei_IHEM13979",0
"1767","Killer toxin","virulence associated","FALSE",0,"Trichophyton_mentagrophytes_124404",0
"1768","Killer toxin","virulence associated","FALSE",0,"Trichophyton_mentagrophytes_43573",0
"1769","Killer toxin","virulence associated","FALSE",0,"Trichophyton_rubrum_117539",0
"1770","Killer toxin","virulence associated","FALSE",0,"Trichophyton_rubrum_17065",0
"1771","Killer toxin","virulence associated","FALSE",0,"Trichophyton_rubrum_28986",0
"1772","Killer toxin","virulence associated","FALSE",0,"Trichophyton_rubrum_73588",0
"1773","Killer toxin","virulence associated","FALSE",0,"Trichophyton_schoenleinii_45859",0
"1774","Killer toxin","virulence associated","FALSE",0,"Trichophyton_schoenleinii_85571",0
"1775","Killer toxin","virulence associated","FALSE",0,"Trichophyton_soudanese_IHEM19743",0
"1776","Killer toxin","virulence associated","FALSE",0,"Trichophyton_tonsurans_112188",0
"1777","Killer toxin","virulence associated","FALSE",0,"Trichophyton_tonsurans_12935",0
"1778","Killer toxin","virulence associated","FALSE",0,"Trichophyton_tonsurans_72988",0
"1779","Killer toxin","virulence associated","FALSE",0,"Trichophyton_violaceum_73088",0
"1780","Killer toxin","virulence associated","FALSE",0,"Trichosporon_ovoides_4098",0
"1781","Killer toxin","virulence associated","FALSE",0,"Trichosporon_ovoides_7612",0
"1782","Killer toxin","virulence associated","FALSE",0,"Trichosporon_ovoides_9430",0
"1783","Killer toxin resistant protein","virulence associated","mixed",0,"Aspergillus_fumigatus_IP24",2
"1784","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_albicans_F133-05",4
"1785","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_dubliniensis_11945",3
"1786","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_dubliniensis_2747",2
"1787","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_dubliniensis_8501",4
"1788","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_metapsilosis_Y-48470",4
"1789","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_orthopsilosis_Y-48468",3
"1790","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_parapsilosis_11301",2
"1791","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_parapsilosis_1954",3
"1792","Killer toxin resistant protein","virulence associated","mixed",0,"Candida_tropicalis_MYCT-0816",4
"1793","Killer toxin resistant protein","virulence associated","mixed",0,"Chrysosporium_queenslandicum_28077",2
"1794","Killer toxin resistant protein","virulence associated","mixed",0,"Cryptococcus_neoformans_KN99",1
"1795","Killer toxin resistant protein","virulence associated","mixed",0,"Epidermophyton_floccosum_100148",3
"1796","Killer toxin resistant protein","virulence associated","mixed",0,"Epidermophyton_floccosum_10867",3
"1797","Killer toxin resistant protein","virulence associated","mixed",0,"Epidermophyton_floccosum_130802",3
"1798","Killer toxin resistant protein","virulence associated","mixed",0,"Histoplasma_capsulatum_G186A",2
"1799","Killer toxin resistant protein","virulence associated","mixed",0,"Hortaea_werneckii_100455",4
"1800","Killer toxin resistant protein","virulence associated","mixed",0,"Hortaea_werneckii_1163",3
"1801","Killer toxin resistant protein","virulence associated","mixed",0,"Hortaea_werneckii_41051",3
"1802","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_dermatis_9169",1
"1803","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_equina_9969",1
"1804","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_furfur_141402",1
"1805","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_furfur_1878",2
"1806","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_furfur_6000",2
"1807","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_globosa_7705",1
"1808","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_globosa_7886",1
"1809","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_globosa_8744",1
"1810","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_pachydermatis_21004",1
"1811","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_restricta_7877",1
"1812","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_restricta_7991",1
"1813","Killer toxin resistant protein","virulence associated","mixed",0,"Malassezia_sympodialis_44340",1
"1814","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_audouinii_119449",3
"1815","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_audouinii_33268",3
"1816","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_canis_113480",3
"1817","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_canis_15669",3
"1818","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_canis_44551",4
"1819","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_ferrugineum_131111",3
"1820","Killer toxin resistant protein","virulence associated","mixed",0,"Microsporum_ferrugineum_37371",3
"1821","Killer toxin resistant protein","virulence associated","mixed",0,"Nakaseomyces_glabratus_11311",2
"1822","Killer toxin resistant protein","virulence associated","mixed",0,"Nakaseomyces_glabratus_138",2
"1823","Killer toxin resistant protein","virulence associated","mixed",0,"Nakaseomyces_glabratus_15698",2
"1824","Killer toxin resistant protein","virulence associated","mixed",0,"Nannizzia_gypsea_17164",3
"1825","Killer toxin resistant protein","virulence associated","mixed",0,"Pichia_kudriavzevii_5732",1
"1826","Killer toxin resistant protein","virulence associated","mixed",0,"Rhodotorula_toruloides_Z1",1
"1827","Killer toxin resistant protein","virulence associated","mixed",0,"Saccharomyces_cerevisiae_wine010",2
"1828","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_concentricum_109405",3
"1829","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_concentricum_19626",3
"1830","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_indotineae_BE17",3
"1831","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_interdigitale_BE4",3
"1832","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_kuryangei_IHEM13979",3
"1833","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_mentagrophytes_124404",3
"1834","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_mentagrophytes_43573",3
"1835","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_rubrum_117539",6
"1836","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_rubrum_17065",3
"1837","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_rubrum_28986",3
"1838","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_rubrum_73588",3
"1839","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_schoenleinii_45859",2
"1840","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_schoenleinii_85571",3
"1841","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_soudanese_IHEM19743",3
"1842","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_tonsurans_112188",3
"1843","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_tonsurans_12935",3
"1844","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_tonsurans_72988",3
"1845","Killer toxin resistant protein","virulence associated","mixed",0,"Trichophyton_violaceum_73088",3
"1846","Killer toxin resistant protein","virulence associated","mixed",0,"Trichosporon_ovoides_4098",1
"1847","Killer toxin resistant protein","virulence associated","mixed",0,"Trichosporon_ovoides_7612",1
"1848","Killer toxin resistant protein","virulence associated","mixed",0,"Trichosporon_ovoides_9430",2
"1849","LysM domain","adhesin-associated","TRUE",21,"Aspergillus_fumigatus_IP24",0
"1850","LysM domain","adhesin-associated","TRUE",21,"Candida_albicans_F133-05",0
"1851","LysM domain","adhesin-associated","TRUE",21,"Candida_dubliniensis_11945",0
"1852","LysM domain","adhesin-associated","TRUE",21,"Candida_dubliniensis_2747",0
"1853","LysM domain","adhesin-associated","TRUE",21,"Candida_dubliniensis_8501",0
"1854","LysM domain","adhesin-associated","TRUE",21,"Candida_metapsilosis_Y-48470",0
"1855","LysM domain","adhesin-associated","TRUE",21,"Candida_orthopsilosis_Y-48468",0
"1856","LysM domain","adhesin-associated","TRUE",21,"Candida_parapsilosis_11301",0
"1857","LysM domain","adhesin-associated","TRUE",21,"Candida_parapsilosis_1954",0
"1858","LysM domain","adhesin-associated","TRUE",21,"Candida_tropicalis_MYCT-0816",0
"1859","LysM domain","adhesin-associated","TRUE",21,"Chrysosporium_queenslandicum_28077",0
"1860","LysM domain","adhesin-associated","TRUE",21,"Cryptococcus_neoformans_KN99",0
"1861","LysM domain","adhesin-associated","TRUE",21,"Epidermophyton_floccosum_100148",1
"1862","LysM domain","adhesin-associated","TRUE",21,"Epidermophyton_floccosum_10867",1
"1863","LysM domain","adhesin-associated","TRUE",21,"Epidermophyton_floccosum_130802",1
"1864","LysM domain","adhesin-associated","TRUE",21,"Histoplasma_capsulatum_G186A",0
"1865","LysM domain","adhesin-associated","TRUE",21,"Hortaea_werneckii_100455",0
"1866","LysM domain","adhesin-associated","TRUE",21,"Hortaea_werneckii_1163",0
"1867","LysM domain","adhesin-associated","TRUE",21,"Hortaea_werneckii_41051",0
"1868","LysM domain","adhesin-associated","TRUE",21,"Malassezia_dermatis_9169",0
"1869","LysM domain","adhesin-associated","TRUE",21,"Malassezia_equina_9969",0
"1870","LysM domain","adhesin-associated","TRUE",21,"Malassezia_furfur_141402",0
"1871","LysM domain","adhesin-associated","TRUE",21,"Malassezia_furfur_1878",0
"1872","LysM domain","adhesin-associated","TRUE",21,"Malassezia_furfur_6000",0
"1873","LysM domain","adhesin-associated","TRUE",21,"Malassezia_globosa_7705",0
"1874","LysM domain","adhesin-associated","TRUE",21,"Malassezia_globosa_7886",0
"1875","LysM domain","adhesin-associated","TRUE",21,"Malassezia_globosa_8744",0
"1876","LysM domain","adhesin-associated","TRUE",21,"Malassezia_pachydermatis_21004",0
"1877","LysM domain","adhesin-associated","TRUE",21,"Malassezia_restricta_7877",0
"1878","LysM domain","adhesin-associated","TRUE",21,"Malassezia_restricta_7991",0
"1879","LysM domain","adhesin-associated","TRUE",21,"Malassezia_sympodialis_44340",0
"1880","LysM domain","adhesin-associated","TRUE",21,"Microsporum_audouinii_119449",3
"1881","LysM domain","adhesin-associated","TRUE",21,"Microsporum_audouinii_33268",4
"1882","LysM domain","adhesin-associated","TRUE",21,"Microsporum_canis_113480",5
"1883","LysM domain","adhesin-associated","TRUE",21,"Microsporum_canis_15669",3
"1884","LysM domain","adhesin-associated","TRUE",21,"Microsporum_canis_44551",3
"1885","LysM domain","adhesin-associated","TRUE",21,"Microsporum_ferrugineum_131111",4
"1886","LysM domain","adhesin-associated","TRUE",21,"Microsporum_ferrugineum_37371",3
"1887","LysM domain","adhesin-associated","TRUE",21,"Nakaseomyces_glabratus_11311",0
"1888","LysM domain","adhesin-associated","TRUE",21,"Nakaseomyces_glabratus_138",0
"1889","LysM domain","adhesin-associated","TRUE",21,"Nakaseomyces_glabratus_15698",0
"1890","LysM domain","adhesin-associated","TRUE",21,"Nannizzia_gypsea_17164",2
"1891","LysM domain","adhesin-associated","TRUE",21,"Pichia_kudriavzevii_5732",0
"1892","LysM domain","adhesin-associated","TRUE",21,"Rhodotorula_toruloides_Z1",0
"1893","LysM domain","adhesin-associated","TRUE",21,"Saccharomyces_cerevisiae_wine010",0
"1894","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_concentricum_109405",3
"1895","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_concentricum_19626",3
"1896","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_indotineae_BE17",3
"1897","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_interdigitale_BE4",3
"1898","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_kuryangei_IHEM13979",3
"1899","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_mentagrophytes_124404",3
"1900","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_mentagrophytes_43573",4
"1901","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_rubrum_117539",2
"1902","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_rubrum_17065",3
"1903","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_rubrum_28986",3
"1904","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_rubrum_73588",3
"1905","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_schoenleinii_45859",4
"1906","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_schoenleinii_85571",3
"1907","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_soudanese_IHEM19743",3
"1908","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_tonsurans_112188",3
"1909","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_tonsurans_12935",3
"1910","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_tonsurans_72988",3
"1911","LysM domain","adhesin-associated","TRUE",21,"Trichophyton_violaceum_73088",3
"1912","LysM domain","adhesin-associated","TRUE",21,"Trichosporon_ovoides_4098",0
"1913","LysM domain","adhesin-associated","TRUE",21,"Trichosporon_ovoides_7612",0
"1914","LysM domain","adhesin-associated","TRUE",21,"Trichosporon_ovoides_9430",0
"1915","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Aspergillus_fumigatus_IP24",4
"1916","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_albicans_F133-05",1
"1917","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_dubliniensis_11945",1
"1918","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_dubliniensis_2747",1
"1919","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_dubliniensis_8501",1
"1920","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_metapsilosis_Y-48470",1
"1921","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_orthopsilosis_Y-48468",1
"1922","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_parapsilosis_11301",1
"1923","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_parapsilosis_1954",1
"1924","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Candida_tropicalis_MYCT-0816",1
"1925","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Chrysosporium_queenslandicum_28077",4
"1926","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Cryptococcus_neoformans_KN99",1
"1927","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Epidermophyton_floccosum_100148",5
"1928","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Epidermophyton_floccosum_10867",6
"1929","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Epidermophyton_floccosum_130802",5
"1930","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Histoplasma_capsulatum_G186A",5
"1931","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Hortaea_werneckii_100455",7
"1932","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Hortaea_werneckii_1163",5
"1933","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Hortaea_werneckii_41051",10
"1934","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_dermatis_9169",1
"1935","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_equina_9969",0
"1936","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_furfur_141402",1
"1937","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_furfur_1878",2
"1938","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_furfur_6000",2
"1939","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_globosa_7705",1
"1940","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_globosa_7886",1
"1941","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_globosa_8744",1
"1942","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_pachydermatis_21004",1
"1943","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_restricta_7877",1
"1944","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_restricta_7991",1
"1945","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Malassezia_sympodialis_44340",0
"1946","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_audouinii_119449",3
"1947","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_audouinii_33268",3
"1948","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_canis_113480",3
"1949","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_canis_15669",3
"1950","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_canis_44551",3
"1951","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_ferrugineum_131111",4
"1952","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Microsporum_ferrugineum_37371",3
"1953","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Nakaseomyces_glabratus_11311",1
"1954","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Nakaseomyces_glabratus_138",1
"1955","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Nakaseomyces_glabratus_15698",1
"1956","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Nannizzia_gypsea_17164",5
"1957","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Pichia_kudriavzevii_5732",1
"1958","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Rhodotorula_toruloides_Z1",3
"1959","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Saccharomyces_cerevisiae_wine010",1
"1960","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_concentricum_109405",9
"1961","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_concentricum_19626",9
"1962","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_indotineae_BE17",8
"1963","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_interdigitale_BE4",9
"1964","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_kuryangei_IHEM13979",9
"1965","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_mentagrophytes_124404",10
"1966","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_mentagrophytes_43573",11
"1967","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_rubrum_117539",8
"1968","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_rubrum_17065",10
"1969","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_rubrum_28986",7
"1970","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_rubrum_73588",7
"1971","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_schoenleinii_45859",7
"1972","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_schoenleinii_85571",7
"1973","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_soudanese_IHEM19743",9
"1974","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_tonsurans_112188",8
"1975","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_tonsurans_12935",9
"1976","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_tonsurans_72988",9
"1977","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichophyton_violaceum_73088",7
"1978","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichosporon_ovoides_4098",1
"1979","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichosporon_ovoides_7612",1
"1980","Mycotoxin biosynthesis","virulence associated","FALSE",0,"Trichosporon_ovoides_9430",2
"1981","Necrosis-inducing","virulence associated","mixed",0,"Aspergillus_fumigatus_IP24",4
"1982","Necrosis-inducing","virulence associated","mixed",0,"Candida_albicans_F133-05",0
"1983","Necrosis-inducing","virulence associated","mixed",0,"Candida_dubliniensis_11945",0
"1984","Necrosis-inducing","virulence associated","mixed",0,"Candida_dubliniensis_2747",0
"1985","Necrosis-inducing","virulence associated","mixed",0,"Candida_dubliniensis_8501",0
"1986","Necrosis-inducing","virulence associated","mixed",0,"Candida_metapsilosis_Y-48470",0
"1987","Necrosis-inducing","virulence associated","mixed",0,"Candida_orthopsilosis_Y-48468",0
"1988","Necrosis-inducing","virulence associated","mixed",0,"Candida_parapsilosis_11301",0
"1989","Necrosis-inducing","virulence associated","mixed",0,"Candida_parapsilosis_1954",0
"1990","Necrosis-inducing","virulence associated","mixed",0,"Candida_tropicalis_MYCT-0816",0
"1991","Necrosis-inducing","virulence associated","mixed",0,"Chrysosporium_queenslandicum_28077",0
"1992","Necrosis-inducing","virulence associated","mixed",0,"Cryptococcus_neoformans_KN99",0
"1993","Necrosis-inducing","virulence associated","mixed",0,"Epidermophyton_floccosum_100148",2
"1994","Necrosis-inducing","virulence associated","mixed",0,"Epidermophyton_floccosum_10867",2
"1995","Necrosis-inducing","virulence associated","mixed",0,"Epidermophyton_floccosum_130802",2
"1996","Necrosis-inducing","virulence associated","mixed",0,"Histoplasma_capsulatum_G186A",1
"1997","Necrosis-inducing","virulence associated","mixed",0,"Hortaea_werneckii_100455",0
"1998","Necrosis-inducing","virulence associated","mixed",0,"Hortaea_werneckii_1163",1
"1999","Necrosis-inducing","virulence associated","mixed",0,"Hortaea_werneckii_41051",0
"2000","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_dermatis_9169",0
"2001","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_equina_9969",0
"2002","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_furfur_141402",0
"2003","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_furfur_1878",0
"2004","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_furfur_6000",0
"2005","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_globosa_7705",0
"2006","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_globosa_7886",0
"2007","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_globosa_8744",0
"2008","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_pachydermatis_21004",0
"2009","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_restricta_7877",0
"2010","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_restricta_7991",0
"2011","Necrosis-inducing","virulence associated","mixed",0,"Malassezia_sympodialis_44340",0
"2012","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_audouinii_119449",2
"2013","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_audouinii_33268",2
"2014","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_canis_113480",2
"2015","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_canis_15669",2
"2016","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_canis_44551",2
"2017","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_ferrugineum_131111",2
"2018","Necrosis-inducing","virulence associated","mixed",0,"Microsporum_ferrugineum_37371",3
"2019","Necrosis-inducing","virulence associated","mixed",0,"Nakaseomyces_glabratus_11311",0
"2020","Necrosis-inducing","virulence associated","mixed",0,"Nakaseomyces_glabratus_138",0
"2021","Necrosis-inducing","virulence associated","mixed",0,"Nakaseomyces_glabratus_15698",0
"2022","Necrosis-inducing","virulence associated","mixed",0,"Nannizzia_gypsea_17164",1
"2023","Necrosis-inducing","virulence associated","mixed",0,"Pichia_kudriavzevii_5732",0
"2024","Necrosis-inducing","virulence associated","mixed",0,"Rhodotorula_toruloides_Z1",0
"2025","Necrosis-inducing","virulence associated","mixed",0,"Saccharomyces_cerevisiae_wine010",0
"2026","Necrosis-inducing","virulence associated","mixed",0,"Trichophyton_concentricum_109405",4
"2027","Necrosis-inducing","virulence associated","mixed",0,"Trichophyton_concentricum_19626",4
"2028","Necrosis-inducing","virulence associated","mixed",0,"Trichophyton_indotineae_BE17",3
"2029","Necrosis-inducing","virulence associated","mixed",0,"Trichophyton_interdigitale_BE4",3
